"Variables ->","employment_ratio_adj","employment_ratio_industry_1_adj","employment_ratio_industry_2_adj","employment_ratio_industry_3_adj","employment_ratio_industry_4_adj","employment_ratio_industry_5_adj","employment_ratio_industry_6_adj","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","employment_rate_1_ed","employment_rate_2_ed","employment_rate_3_ed","employment_rate_4_ed","employment_rate_5_ed","employment_rate_6_ed","employment_rate_1_noed","employment_rate_2_noed","employment_rate_3_noed","employment_rate_4_noed","employment_rate_5_noed","employment_rate_6_noed","employment_rate_ed_any_ind","employment_rate_noed_any_ind","hrlwage_ed_any_industry","hrlwage_noed_any_industry","uhat_education_skilled","uhat_education_unskilled"
"2013M01",1.91286729,1.19720072,3.98128607,0.89957323,1.12062438,2.60117421,3.25651372,28.86960967,24.70276137,23.17994474,17.22657111,28.69296134,27.52089594,17.17399618,14.28970764,17.67896959,12.75147761,15.21497327,17.24283935,0.94468684,0.95698243,0.95433486,0.92804783,0.94307270,0.94636532,0.91791611,0.91561625,0.91835740,0.90531399,0.83242882,0.86107549,0.94450965,0.90078229,24.80920181,15.02210754,0.29647325,0.34988137
"2013M02",1.89629042,1.16444967,3.92693466,0.93519726,1.16561082,2.50122631,2.90629410,28.42688697,26.15000140,24.99072919,17.57481008,28.71532468,28.33392231,17.27478558,14.20971154,17.27300824,12.51098257,14.77826931,18.91933416,0.93874391,0.95778124,0.94085296,0.92457346,0.94312785,0.95794354,0.91615875,0.91729809,0.92209794,0.89429683,0.87761400,0.92079987,0.94526577,0.90375504,25.12882623,14.98295024,0.31164931,0.35209350
"2013M03",1.97337075,1.25832572,4.22919805,1.00226029,1.13538257,2.53836954,3.22747928,26.36144614,24.96141866,23.95767265,18.02398027,28.91374965,27.54568656,17.29953537,14.22650579,17.70081590,13.04762944,16.63352735,17.13009042,0.96281638,0.96137299,0.94667941,0.93232168,0.92266171,0.96500707,0.90879435,0.92115701,0.92549617,0.89766622,0.87562308,0.93909684,0.95034240,0.90603172,24.63518941,15.17951154,0.30197140,0.35891696
"2013M04",1.94212700,1.25387544,3.90924199,0.95404637,1.15844101,2.61826727,3.24628251,28.39483394,25.09089051,27.05246360,18.44079691,29.42385394,28.20242305,16.50792003,13.84416295,16.55610217,13.04621909,15.08106044,16.92660346,0.94956429,0.96269157,0.98307124,0.93160564,0.95059309,0.95944150,0.91582458,0.91358732,0.92275319,0.90420739,0.86326078,0.90612694,0.95385779,0.90500893,25.18858050,14.75481707,0.31320490,0.34656081
"2013M05",1.94823022,1.32376862,3.98728036,0.95371462,1.04486608,3.15884819,3.22143777,28.21166894,24.81429624,22.41383365,17.94098983,29.16114344,27.94848700,16.80473435,14.73559043,17.06631700,12.82878107,15.56044418,17.35783702,0.95779983,0.96450144,0.93919084,0.92596850,0.94478647,0.95519224,0.92451903,0.91398906,0.92434003,0.90213115,0.86453316,0.94575127,0.95011190,0.90914692,24.78439139,14.97505383,0.30517006,0.35016802
"2013M06",1.95546099,1.24138278,3.92178231,0.99545208,1.09834935,2.71120892,3.39127347,28.86935509,24.68762784,24.49554613,18.49804141,30.06768325,28.57143985,16.76149941,13.93180481,17.23983313,12.75248942,15.34752865,17.81380513,0.93006751,0.95598024,0.94223717,0.93337187,0.94255954,0.96275903,0.91294062,0.92522860,0.92901738,0.89734624,0.87718211,0.93868373,0.94651026,0.90915217,25.33760753,14.82784583,0.32696220,0.35112101
"2013M07",1.90703907,1.27527406,3.65552160,0.93019354,1.13464446,2.55623126,3.26118436,29.09466245,24.82534955,24.45135500,18.39620501,28.94285700,27.14342228,16.91589478,14.20240594,17.44433350,13.07141709,15.11230029,17.78677158,0.94656930,0.96084200,0.94061545,0.93248969,0.93890731,0.94195836,0.90703187,0.93194729,0.93381216,0.90829306,0.86826356,0.94173008,0.94621177,0.91376719,24.97406660,15.01848358,0.30779180,0.35527525
"2013M08",1.92120731,1.18640769,3.80772541,0.94059733,1.10715523,2.68132585,3.24831821,28.11084193,24.98086831,23.80528629,18.07861009,28.59874080,27.52263978,16.96649642,13.77698323,17.45741973,12.85868119,14.90613678,17.26971602,0.95279028,0.97552333,0.95483581,0.93069416,0.93917850,0.95945759,0.91329412,0.91274865,0.91284996,0.91264569,0.86752981,0.93681698,0.95397100,0.91025124,24.79191574,14.80046768,0.31215893,0.34894858
"2013M09",1.96116300,1.19277363,3.94047803,0.98264079,1.23087904,2.69487107,3.03473945,29.00134277,24.62542107,24.11430590,18.35493280,27.79245015,28.73850199,17.16402452,14.10720914,17.38760385,12.98973211,15.11089841,18.06758869,0.95679461,0.96214137,0.95262031,0.93531877,0.95185027,0.96053493,0.88706818,0.93164603,0.93439669,0.89789719,0.85697095,0.92325870,0.95335317,0.90448741,24.81250503,15.12482388,0.31060215,0.36890072
"2013M10",1.91326299,1.17411242,3.74187252,0.98786123,1.09254807,2.68277031,3.28354073,28.60477486,24.84640630,23.79050624,17.62767845,29.88732244,28.04751622,17.15153850,14.18341872,17.06253544,12.84805793,15.62967425,17.44862653,0.94769311,0.96305274,0.95552876,0.92890983,0.95249858,0.93732953,0.94005054,0.95932591,0.90827584,0.90649388,0.88020545,0.91557779,0.94963293,0.91524441,25.06538658,14.91676329,0.31926508,0.35038275
"2013M11",2.06323398,1.25508451,4.06986698,0.98819461,1.12378814,3.22707798,3.49610939,28.98065588,25.19340884,24.58486017,18.65352830,29.07624675,27.48660468,17.27122603,14.11851115,16.75524801,13.20499983,15.00096253,17.06821805,0.94157807,0.96040076,0.95323968,0.93567195,0.94964833,0.95270455,0.91357152,0.94559775,0.93899495,0.90160916,0.86853419,0.92237740,0.94999527,0.91187727,25.24846171,15.04019621,0.33504994,0.35718673
"2013M12",1.89744797,1.00518483,4.05678511,0.89564440,1.12853129,2.75065298,3.26784160,28.10501595,25.24215309,23.42470934,18.54975570,29.05502695,28.27202482,16.31234185,13.70829168,18.23450855,12.89452551,14.96202795,18.06515604,0.95574672,0.96556076,0.96131991,0.94073835,0.95125800,0.95981355,0.92709920,0.94341414,0.93371305,0.90999681,0.87037651,0.91573535,0.95757285,0.91882273,25.08793697,14.95592087,0.32046159,0.35444583
"2014M01",1.95736573,1.37867257,3.82099312,0.99359924,1.09975520,2.59939767,3.23330598,27.53663377,25.21515317,23.94059039,18.73957735,29.58851112,30.46547314,17.12659681,13.73392148,16.77118852,13.18910987,15.33811153,15.05245075,0.96172336,0.97016253,0.96203984,0.93406428,0.93825377,0.96061872,0.93238622,0.94514071,0.92601659,0.92112713,0.89170080,0.91217611,0.95387820,0.92548901,25.29872416,14.76767396,0.32403607,0.34462315
"2014M02",1.93016725,1.22902572,3.91485004,0.91339340,1.11247734,2.69563489,3.39159152,27.84891937,24.98288944,24.32564231,18.54407524,30.84685590,27.33194748,17.54072253,14.20597719,17.15018730,13.30846362,15.03449198,17.06385167,0.96092869,0.96374444,0.95381675,0.93617666,0.93952179,0.96012017,0.93829663,0.95423681,0.93776600,0.91140336,0.88489059,0.94633392,0.95297196,0.92501528,24.94663503,15.10161904,0.31421354,0.37881813
"2014M03",1.90195359,1.20615730,3.76371517,1.08325630,1.07673562,2.42611563,3.30086472,28.62312511,25.24924207,24.41437758,18.46419482,28.50746379,27.89830322,17.48902636,14.30394002,17.88573764,13.44984680,15.36299527,17.22688972,0.95627755,0.96286880,0.97422770,0.92570713,0.93556693,0.96328850,0.94147587,0.95098248,0.90973966,0.92060567,0.87806993,0.91422245,0.95187409,0.92117999,25.24447340,15.21718398,0.32406443,0.37469255
"2014M04",1.96771234,1.28247064,4.03361289,0.91381692,1.13339912,2.84224249,3.24523844,28.24934491,24.76822371,23.11015101,18.16847785,28.64756234,28.80864895,17.67414082,14.42437704,17.40399836,13.31271820,15.35343478,17.90116546,0.96444607,0.96775214,0.95574757,0.93935285,0.94370250,0.95574718,0.93282112,0.94998179,0.93032580,0.91401714,0.90115660,0.94527690,0.95595790,0.92530267,24.75373680,15.32221186,0.29975162,0.37802753
"2014M05",1.93822470,1.13578495,4.08008030,0.92678202,1.10699026,2.84424157,3.34049545,28.43071535,25.24556447,24.22698532,18.07197726,30.10720037,27.97741180,17.11072555,14.75372294,17.50049927,12.88005724,15.08512792,18.30644589,0.95373985,0.96663146,0.95757470,0.93813391,0.94521414,0.96002814,0.93536213,0.95254247,0.93942965,0.91934094,0.88791164,0.90625404,0.95453964,0.92462130,25.17377983,15.15913953,0.32219351,0.36771063
"2014M06",1.92597198,1.23797143,3.79847452,0.88540740,1.13010938,2.84297444,3.22672954,28.64813606,25.08039721,24.28836792,17.99711574,29.37696275,28.68119706,16.64152594,14.43825711,17.00859436,13.54770406,16.61278017,17.42282502,0.95813823,0.96379918,0.96122353,0.95500893,0.94304497,0.96044082,0.93738721,0.94900109,0.93048008,0.92251558,0.87164024,0.93846460,0.95692846,0.92601912,25.20952091,15.30725865,0.32406299,0.36815365
"2014M07",1.99494299,1.23519874,4.20123968,1.00167550,1.13725386,2.83182027,3.28447025,28.11096787,24.68649517,25.07230350,18.46318681,29.66043084,27.83258149,17.44606154,14.57202350,17.36142920,13.59097389,15.65151297,17.45704961,0.95957674,0.96808243,0.95797601,0.94906077,0.95262527,0.94181236,0.93628643,0.92285372,0.94392336,0.91612089,0.88785797,0.97391626,0.95687681,0.92531779,25.03290595,16.44961965,0.31743712,0.37835197
"2014M08",2.03911523,1.27802999,4.07179071,1.06588889,1.15419977,2.98219592,3.46457418,28.69987712,24.79217748,24.57771149,19.00927589,29.73351946,27.68576233,17.66633227,14.89983227,17.75180391,13.20895743,16.38104664,17.97590446,0.97841678,0.96091739,0.96050019,0.94462444,0.95459084,0.95718812,0.94342811,0.95192357,0.92394928,0.92777190,0.88970092,0.91889227,0.95722313,0.93002512,25.22436467,15.51243948,0.32560796,0.38171389
"2014M09",1.94542410,1.16863495,4.24851992,0.90561655,1.13518813,2.73380480,3.34237661,28.17303042,25.17311411,23.98851002,19.64070064,29.48395400,28.91427019,18.13571118,14.59983979,16.83050280,13.22929284,15.19841317,17.41108354,0.95700098,0.97273322,0.93054114,0.93883895,0.94245362,0.96377281,0.94664998,0.94936413,0.92821253,0.92788268,0.87941019,0.95350977,0.95535297,0.93119212,25.48273640,15.33412325,0.33011272,0.37769491
"2014M10",1.94075900,1.16426494,4.18567432,0.84236905,1.12665899,2.66074573,3.29304226,28.26027757,25.05741687,24.00462895,18.40820839,29.17541783,29.17205265,18.13262688,13.99981344,17.94462085,13.54389638,15.55226584,17.26790302,0.94684039,0.96773088,0.96302194,0.94676227,0.95714078,0.96445402,0.94811857,0.93301899,0.94562812,0.92137363,0.92433898,0.95800549,0.95955096,0.93138837,25.28821366,15.42578019,0.31848339,0.36944455
"2014M11",1.92073049,1.16880661,3.67363477,0.97033987,1.07149814,2.72013852,3.28650722,28.85729617,24.86952271,24.27723901,18.07381308,30.42575823,29.58536264,17.10761156,14.64857999,17.15758563,12.98897300,15.96834306,18.06580851,0.96562293,0.97171022,0.97028361,0.94197321,0.94728300,0.96221388,0.94935279,0.94440614,0.90825925,0.94424673,0.89166213,0.93083625,0.95954603,0.93187522,25.31201376,15.22210554,0.33199589,0.37151676
"2014M12",2.00036608,1.34099238,3.85079411,0.95299844,1.10587308,2.86141570,3.70157929,28.45993482,25.32051051,25.84430481,18.59996840,29.91556848,28.91760516,17.74086234,14.87519712,17.76523411,13.35448722,15.37501771,16.95377884,0.98096384,0.96579832,0.96690990,0.94048624,0.94988405,0.94856440,0.96292943,0.94489125,0.93022879,0.93203158,0.90824553,0.94400813,0.95909832,0.93888240,25.48598774,15.35918385,0.33760005,0.37270082
"2015M01",1.95956932,1.23933238,4.04480925,1.03311389,1.09481070,2.85071825,3.39025194,29.41583070,24.97506648,26.40733378,18.48799488,30.21631950,28.88141729,17.99420631,15.05076060,17.72772758,13.20706998,16.11723914,17.83027114,0.95658002,0.96691631,0.97404992,0.94868518,0.95647358,0.96657406,0.93985781,0.94776129,0.93020570,0.92094658,0.90167701,0.96547375,0.95989547,0.93187441,25.31160595,15.56370586,0.33873370,0.37643373
"2015M02",2.00647659,1.32431547,4.27247703,0.94436535,1.07986094,3.00507156,3.40101716,29.83684374,25.43036841,24.96618341,19.11495628,30.35571403,28.52379712,17.58801890,14.55594764,19.13088096,13.51665294,15.92795599,17.10085188,0.96555509,0.97087277,0.97182980,0.95240023,0.94993833,0.96500130,0.92149382,0.94532791,0.92017738,0.93299702,0.91575147,0.94910357,0.96193096,0.93055017,25.71360083,15.47341270,0.33835965,0.37164020
"2015M03",1.97229022,1.25262128,4.00327219,0.93552221,1.13586794,2.88277871,3.41415538,27.85474499,24.99898194,25.30054597,18.43760970,30.27662653,29.28342044,17.42532621,15.56220580,16.56421979,13.28062390,15.92733522,18.05960521,0.95290303,0.97491263,0.96541920,0.94863619,0.96026190,0.96401740,0.94350936,0.94730066,0.92659687,0.91961219,0.91906639,0.97659696,0.96352316,0.93322754,25.48672859,15.31097135,0.33584528,0.36949753
"2015M04",1.91804184,1.17680551,4.15012569,0.94967200,1.05454347,2.65337142,3.34110259,30.05081183,25.58534882,24.96503720,18.63627133,30.50105294,30.08517796,17.81783173,13.95566608,18.57493592,13.18598640,15.70640553,18.62757103,0.96006729,0.96628428,0.94630350,0.94688104,0.95648681,0.97738838,0.95142078,0.94871859,0.95566045,0.92881061,0.89721845,0.95718448,0.96096902,0.93606587,25.91079434,15.42928879,0.34351871,0.37402534
"2015M05",1.96982323,1.24672023,3.99212606,0.97725275,1.06596406,2.70936951,4.14724851,29.21128993,25.44576899,25.76979931,19.02191016,30.27834108,29.34737740,18.39493515,14.67350512,18.41291624,13.54317197,15.84885677,17.87930912,0.97949025,0.97151080,0.96963242,0.94915488,0.94153041,0.96748381,0.94378203,0.95243133,0.92781642,0.92794324,0.89546898,0.94742566,0.96207974,0.93158116,25.82473076,15.61945491,0.34037590,0.39102663
"2015M06",1.96184724,1.30655680,4.50745495,0.98285514,1.03243206,2.67988103,3.29063623,29.30093606,25.45934730,24.61112950,19.21866137,29.80743481,28.48115705,19.00912479,14.94015526,17.92656443,13.31558776,15.62665169,17.90858504,0.96298567,0.97365233,0.97389268,0.94447768,0.96734491,0.97528794,0.94745663,0.93557127,0.92154921,0.92671135,0.90065022,0.95411141,0.96507377,0.92994149,25.71386084,15.67812153,0.34472893,0.40038935
"2015M07",2.00947119,1.17190670,4.25081082,0.90738892,1.19671417,3.02246193,3.71313656,29.71983242,25.37683536,24.64086133,18.60404682,30.47728917,30.06357771,18.28842221,14.81466149,18.59061663,12.75913084,15.98272388,18.85995419,0.96200025,0.96773004,0.96973391,0.94704603,0.95737186,0.97188156,0.94764867,0.95159971,0.91190757,0.92352992,0.91801988,0.93917678,0.96244969,0.93085848,25.88268521,15.60465381,0.34710561,0.39702616
"2015M08",2.01912697,1.41483031,4.21681985,0.99991433,1.07715729,2.71125006,3.19697325,29.85974740,25.25037876,25.29379660,19.30312417,30.79788874,29.76033706,18.16651714,14.74026029,17.82218432,13.55249356,15.62150471,19.14241666,0.96937531,0.97630770,0.97321557,0.94923146,0.96789689,0.97370469,0.93903299,0.95382226,0.93161128,0.92316353,0.90246784,0.94783325,0.96736588,0.93275795,26.07852410,15.66463270,0.35647017,0.39334082
"2015M09",2.01328328,1.39399264,4.00558382,0.95669691,1.08390912,2.96162736,3.51118951,28.67728288,25.61543485,24.33518717,18.93169735,30.83868329,29.11321266,17.57288310,14.68199606,18.74715683,13.45447421,16.87315698,16.42679912,0.96220339,0.97444824,0.97400744,0.95218958,0.96186625,0.96852697,0.94980211,0.93826898,0.92775217,0.93074574,0.91605887,0.94463409,0.96604671,0.93410017,25.87535964,15.51994204,0.35018216,0.39269137
"2015M10",2.02259663,1.39905239,4.03284491,0.87421197,1.10012787,2.95148569,3.50392886,29.87265168,25.44487392,25.02896336,19.56436194,30.69101644,28.35599587,17.95922750,14.90985720,17.39086747,13.63142082,16.89606724,20.71007847,0.96586353,0.96815196,0.97031051,0.95788739,0.95377424,0.97166785,0.94329578,0.96844364,0.92111553,0.92265490,0.90633645,0.96042310,0.96472226,0.93249287,26.07119409,16.29642427,0.35332318,0.41370908
"2015M11",2.03675495,1.31942183,4.15519576,0.89615907,1.14067268,2.67843488,3.55081467,30.13125382,25.98448964,24.85505011,19.61082683,31.43746580,29.86573121,18.18714941,14.65661098,18.83614522,13.78193061,16.09977759,18.31676043,0.97799075,0.97415904,0.96185522,0.95016342,0.95823331,0.97880498,0.93911006,0.95632992,0.92140549,0.93234953,0.92060384,0.95285959,0.96655631,0.93421805,26.33368519,15.94809580,0.35762348,0.41595733
"2015M12",2.10476532,1.38323439,4.36278846,1.01570045,1.09949201,3.05819653,3.39727080,30.14540014,25.30147037,24.49883273,19.51898920,31.37852153,29.61591359,17.90682678,15.16904555,16.47823746,13.91636136,17.35358838,19.01729716,0.95785476,0.97644610,0.95341573,0.93683626,0.96290087,0.97093130,0.94556049,0.95911651,0.93159754,0.92704278,0.87929449,0.94960863,0.96453613,0.93237694,26.29208451,15.93259803,0.35376956,0.41270556
"2016M01",2.01056422,1.31636954,4.28234383,0.91620885,1.13182372,2.92492213,3.54742930,29.41247323,25.56179054,24.74968436,19.48996341,30.80832195,29.27107678,17.94930993,15.01482026,18.64103693,13.56571527,16.15501968,19.88214483,0.97495784,0.97700909,0.95687651,0.95724290,0.96291246,0.96681373,0.94868419,0.95965261,0.92622768,0.92068226,0.94009172,0.94357207,0.96716757,0.93671996,25.77642381,15.97542493,0.35444975,0.40643842
"2016M02",2.05180944,1.36580637,4.25835094,0.98377283,1.06965564,3.01648779,4.26351912,29.82741724,25.58900943,24.81148668,19.90704542,31.69310718,29.61121520,17.94031254,15.14430647,18.36416695,13.44949043,17.11019128,18.96873329,0.96734898,0.97574883,0.97558424,0.95097664,0.96552042,0.97052042,0.94179499,0.95577910,0.93180096,0.93733989,0.89778417,0.93168812,0.96715052,0.93606323,26.24461734,15.73893149,0.36593926,0.40221693
"2016M03",2.04956287,1.40575232,4.34850222,0.93890653,1.11424565,3.08020904,3.48052751,29.28480743,25.80099486,24.72080237,20.14853514,32.27269009,29.82803110,17.64720889,15.00122666,17.49768896,13.41260120,15.24150701,18.39520944,0.96740129,0.97264679,0.95604241,0.94879229,0.96693309,0.96305150,0.95184970,0.92042154,0.96687584,0.93328247,0.92043705,0.92974965,0.96443078,0.93670035,26.76646445,15.33243665,0.36985200,0.39100080
"2016M04",2.02561985,1.29696632,4.26142805,1.00851429,1.09279561,2.85274379,3.72664674,29.32437486,25.75980244,24.62032712,19.66931731,31.70783941,29.71195030,18.24403380,15.19928491,17.49207766,13.68453423,17.69919499,18.23996572,0.97204581,0.97338261,0.96887794,0.95542905,0.95786824,0.96904171,0.94124306,0.96377891,0.92548827,0.92501398,0.89874110,0.94867774,0.96683428,0.93067862,26.23438026,15.94508913,0.36291026,0.40881729
"2016M05",2.05772003,1.31616736,4.31451829,0.97422235,1.18133186,2.98483388,3.44225210,29.51178583,25.53841384,24.06654778,19.92113208,31.68937099,30.32947592,17.82152059,15.20791029,18.16321575,14.25235545,16.56603035,18.15317212,0.96354280,0.97390330,0.98473008,0.96237919,0.96179220,0.97449244,0.94192068,0.95970253,0.91768944,0.92945119,0.92352338,0.95285645,0.96907221,0.93614150,26.29797545,16.41283080,0.36865356,0.41463705
"2016M06",2.07663972,1.31751771,4.36433959,0.99875714,1.15280823,2.90087973,3.65901891,29.23848582,25.90483104,27.50150855,19.65136944,30.76782259,30.12678394,17.88531675,15.32281362,18.90455195,13.12258049,15.43266175,19.10760587,0.97411240,0.97442951,0.95187788,0.95867378,0.96789128,0.96850158,0.94112143,0.96051199,0.93742455,0.93121843,0.92818805,0.95523792,0.96693885,0.94030201,26.51240814,15.80610433,0.36844572,0.40284505
"2016M07",2.02743130,1.28201029,4.24692184,1.03080346,1.08849376,2.81598502,3.33323308,29.55614589,26.56990474,23.92742117,20.03317511,31.37439734,28.56502985,18.15870409,14.96544694,17.49572148,13.89902515,17.17649252,18.32209168,0.97151826,0.97776793,0.96556472,0.95724738,0.96566153,0.97717467,0.94894213,0.95500928,0.92130585,0.93213193,0.92789228,0.96042454,0.97094560,0.93871535,26.65179898,15.91571552,0.37485019,0.41486917
"2016M08",2.03258428,1.25758886,4.24890231,0.97373196,1.07702529,2.89677798,3.58407447,29.73787851,26.22014150,24.20756107,19.54326199,30.30429954,32.07369736,18.11788725,14.93038431,17.75435278,13.95554664,16.66259751,18.49242905,0.96308624,0.97578309,0.95101446,0.96039505,0.96034111,0.96992597,0.94972891,0.94784295,0.94270406,0.91616598,0.92953542,0.96266257,0.96564204,0.93667923,26.64921151,15.87470721,0.37450499,0.41725417
"2016M09",2.02873167,1.39083848,4.11376525,0.98130419,0.99612389,3.06487797,4.35914065,29.58833563,26.41483230,25.56478067,19.84402184,31.96852957,30.08273461,17.86522562,14.99729106,18.35969837,14.71807516,16.91005375,18.40673285,0.96815302,0.97127009,0.94857943,0.95941711,0.96253181,0.96571667,0.93782723,0.96079688,0.92533776,0.93754566,0.91861234,0.94803895,0.96537521,0.93838951,26.92483726,16.09288622,0.38347918,0.42389776
"2016M10",2.15229154,1.46687515,4.35225733,1.04603256,1.14578174,2.98224950,3.36821474,31.00696820,26.69991504,25.03833419,21.52034030,31.66784155,31.17481888,18.43237060,15.09172842,18.66363006,13.97366133,16.23061373,18.77559639,0.96583096,0.97803951,0.95595504,0.96086039,0.95795400,0.96919967,0.93631499,0.95467604,0.94888266,0.94277497,0.88433850,0.94594404,0.96827672,0.93658151,27.50966920,16.01400256,0.39041450,0.43106539
